file_name,key_item,Legal Terms,Predicted Legal Terms,levenshtein_distance,levenshtein_distance_scaled,cosine_similarity
Site Lease - Blue Sky- Felicita Town Center.pdf,Summary of Economic Terms,," **RENT**
A. BASE RENT.
Tenant shall pay to Landlord as base rent (""Base Rent"") during the Term the sum of
One Hundred Thousand and 00/100 Dollars ($100,000.00) per annum, payable in equal
monthly installments of Eight Thousand Three Hundred Thirty-Three and 33/100 Dollars
($8,333.33) in advance on the first day of each month during the Term, without any setoff or
deduction whatsoever, except as otherwise provided in this Lease.

B. TAX RENT.
1. Tax Rent Due Date.
Tenant shall pay to Landlord as additional rent (""Tax Rent"") an amount equal to the
Property Taxes for each fiscal year of the taxing authority, payable in equal monthly
installments on the first day of each month during the Term, without any setoff or deduction
whatsoever, except as otherwise provided in this Lease. The first installment of Tax Rent shall
be due on the first day of the month following the commencement of the Term and shall be
based on the Property Taxes for the then-current fiscal year of the taxing authority. Each
installment of Tax Rent thereafter shall be based on the Property Taxes for the then-current
fiscal year of the taxing authority.

C. ADDITIONAL RENT.
Tenant shall pay to Landlord as additional rent (""Additional Rent"") all of the following:
(a) Costs and expenses incurred by Landlord in connection with any Default by Tenant
under this Lease, including, without limitation, reasonable attorneys' fees, costs and
expenses incurred by Landlord in enforcing any of its rights or remedies under this Lease,
including, without limitation, costs and expenses incurred in connection with any
litigation, arbitration or other proceeding, whether or not commenced, and whether or not
successful, and including, without limitation, all costs and expenses incurred in
connection with any bankruptcy, insolvency or similar proceeding involving Tenant;
(b) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.C of this Lease;
(c) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.D of this Lease;
(d) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.E of this Lease;
(e) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.F of this Lease;
(f) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.G of this Lease;
(g) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.H of this Lease;
(h) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.I of this Lease;
(i) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.J of this Lease;
(j) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.K of this Lease;
(k) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.L of this Lease;
(l) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.M of this Lease;
(m) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.N of this Lease;
(n) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.O of this Lease;
(o) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.P of this Lease;
(p) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.Q of this Lease;
(q) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.R of this Lease;
(r) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.S of this Lease;
(s) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.T of this Lease;
(t) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.U of this Lease;
(u) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.V of this Lease;
(v) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.W of this Lease;
(w) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.X of this Lease;
(x) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.Y of this Lease;
(y) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.Z of this Lease;
(z) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.AA of this Lease;
(aa) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.BB of this Lease;
(bb) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.CC of this Lease;
(cc) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.DD of this Lease;
(dd) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.EE of this Lease;
(ee) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.FF of this Lease;
(ff) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.GG of this Lease;
(gg) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.HH of this Lease;
(hh) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.II of this Lease;
(ii) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.JJ of this Lease;
(jj) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.KK of this Lease;
(kk) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.LL of this Lease;
(ll) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.MM of this Lease;
(mm) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.NN of this Lease;
(nn) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.OO of this Lease;
(oo) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.PP of this Lease;
(pp) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.QQ of this Lease;
(qq) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.RR of this Lease;
(rr) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.SS of this Lease;
(ss) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.TT of this Lease;
(tt) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.UU of this Lease;
(uu) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.VV of this Lease;
(vv) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.WW of this Lease;
(ww) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.XX of this Lease;
(xx) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.YY of this Lease;
(yy) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.ZZ of this Lease;
(zz) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.AAA of this Lease;
(aaa) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.BBB of this Lease;
(bbb) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.CCC of this Lease;
(ccc) All costs and expenses incurred by Landlord in connection with any work performed
by Landlord pursuant to Paragraph VII.DDD of this Lease;
(ddd) All costs and expenses incurred by Landlord in connection with any work performed
by",,,
Site Lease - Blue Sky- Felicita Town Center.pdf,Termination & Removal - Lessee,"If this Lease has not terminated earlier pursuant to Subparagraph l.D.2 or Paragraph I.F of this Lease, then on the Year 25 Termination Date, Tenant shall, at its sole cost and expense, remove the Solar System from the Premises and restore the License Areas in accordance with all Removal Obligations. This Paragraph VII.A and the Removal Obligations survive the termination of this Lease until said Removal Obligations are fully completed. Tenant shall complete the Removal Obligations within sixty (60) days of the Year 25 Termination Date. Upon Tenant's completion of the Removal Obligations, the Landlord and Tenant shall have no further obligations to each other by reason of this Lease.",,,,
Site Lease - Blue Sky- Felicita Town Center.pdf,Termination & Removal - Lessor,,,,,
Site Lease - Blue Sky- Felicita Town Center.pdf,Termination - Notice Requirements,,,,,
Site Lease - GLD - Canton (ES).pdf,Amendments and/or Estoppels,," (a) Owner or Tenant shall from time to time, within ten (10) days after receipt of the other
party's written request therefor, deliver a written statement addressed to the requesting party and/or to any
Financing Entity (as specified by Tenant) (each an “Estoppel Certificate”) certifying all or some of the
below:
(i) That the Agreement is unmodified and in full force and effect (or if modified, a
brief description of such modification and that this Agreement as so modified is in full force and
effect);",,,
Site Lease - GLD - Canton (ES).pdf,Assignment by Lessee,"Upon notice to Owner, Tenant shall have the right to assign or transfer its rights under this Agreement, in whole or in part, to any person or any business entity at any time, subject to the assignee assuming all of Tenant's obligations hereunder. A",,,,
Site Lease - GLD - Canton (ES).pdf,Assignment by Lessor,Owner may assign its rights and obligations under this Agreement to its successor in interest in and to the Property without the prior consent of Tenant.,,,,
Site Lease - GLD - Canton (ES).pdf,Co-terminus with PPA (Y/N),," **TERM: Co-terminus with PPA (Y/N):** No

**DEFINITION: Do the term of the lease and PPA run concurrently:** Not specified",,,
Site Lease - GLD - Canton (ES).pdf,Default,,,,,
Site Lease - GLD - Canton (ES).pdf,Effective Date,," **TERM: Effective Date**

""Effective Date"" is defined in the preamble of this Lease

**DEFINITION: Effective Date is the date that the agreement goes into effect; Escalator is an increase in price over the term of the agreement**

""Effective Date"" is defined in the preamble of this Lease",,,
Site Lease - GLD - Canton (ES).pdf,Eminent Domain,," If the whole or substantially the whole of the Buildings,
Improvements or the Premises should be taken for any public or quasi-public use, by right of
eminent domain or otherwise, or should be sold in lieu of condemnation, then this Lease shall
terminate as of the date when physical possession of the Buildings, Improvements or the Premises
is taken by the condemning authority.",,,
Site Lease - GLD - Canton (ES).pdf,Expiration Date,"Expiring on the twentieth (20th) anniversary of the Commencement D ate, unless otherwise terminated at an earlier date in accordance with
the terms of this Agreement.",,,,
Site Lease - GLD - Canton (ES).pdf,Fee Simple Lessor  (Y/N),Owner is the fee owner of the Premises and the Easements and the lands immediately adjacent,,,,
Site Lease - GLD - Canton (ES).pdf,Fee Simple Owner (Y/N),," No information about the term ""Fee Simple Owner"" was found in the provided document.",,,
Site Lease - GLD - Canton (ES).pdf,First Payment Due,"Starting on the Commencement Date, Tenant shall pay to Owner an annual base rent (""Annual Rent"") as set forth below.",,,,
Site Lease - GLD - Canton (ES).pdf,Force Majeure,," ""Event of Force Majeure"" under this Lease, means: any acts of God, fire, volcano,
earthquake, hurricane, blizzard, prolonged severe weather conditions, infectious disease,
technological disaster, catastrophe, large scale infestation of any type, tremors, flood, explosion,
release of nuclear radiation, release of biotoxic or of biochemical agent(s), the elements, war,
blockade, riots, mob violence or civil disturbance, any act or acts of terrorism, an inability to
procure goods or services or a general shortage of labor, equipment, facilities, energy, materials or
supplies in the open market, failure of transportation, strikes, walkouts, actions of labor unions,
governmentally imposed moratoriums or court orders. Performance under this Lease shall be
excused by an Event of Force Majeure for the length of the delay caused by the Event of Force
Majeure",,,
Site Lease - GLD - Canton (ES).pdf,Governing Law,,,,,
Site Lease - GLD - Canton (ES).pdf,Initial Term,"The operating term of this Agreement (the ""Operations Term"") shall be twenty (20) years, commencing on the date that Central Maine Power (""CMP"") issues the Permission to Operate (PTO) or the final analogous permit or approval allowing the Project to begin delivering electrical output to the grid at its rated capacity (the ""Commencement Date"")"," ""D. Term and Earlier Termination.
1. Term. The term (“Term”) of this Lease shall commence on the Effective
Date and end on the Year 25 Termination Date or on such earlier date as this Lease may be
terminated in accordance with the provisions of this Lease.""",246.0,0.7151162790697675,0.7388491939617481
